"","ID","Broadleaved woodland","Coniferous Woodland","Arable and Horticulture","Improved Grassland","Neutral Grassland","Calcareous Grassland","Acid Grassland","Fen,Marsh and Swamp","Heather","Heather grassland","Bog","Inland Rock","Saltwater","Freshwater","Supra-littoral Rock","Supra-littoral sediment","Littoral Rock","Littoral sediment","Saltmarsh","Urban","Suburban"
"1727","NY2360",0.072122806877057,0.0143482637637802,0.00777540176563792,0.0723386324796727,0,0,0,0,0,0,0.833009402197874,0,0,0.000405492915978303,0,0,0,0,0,0,0
"1728","NY2361",0.122090088630161,0.00822945194944462,0.151768816769576,0.5637969498685,0,0,0,0,0,0,0.134484742441858,0,0,0,0,0,0,0,0.0004830917874396,0.0149132224011451,0.00423363615187514
"1729","NY2362",0.00779108432288772,0,0.111873333419773,0.346461777733105,0,0,0,0,0,0,0,0,0.0268100791791565,0,0,0.00526624889329239,0.0166390650798337,0.379431387860316,0.0929633957993909,0.000301522689582384,0.0124621050226624
"1730","NY2363",0.000172023644592022,0,0,0,0,0,5.06186548725926e-06,0,0,0,0,0,0.235677506228194,4.30258566416296e-05,0,0.00189479102325807,0.0169419975145262,0.741103884925497,0.00414399241259833,1.01237309745185e-05,7.59279823087407e-06
"1731","NY2364",0,0,0,0,0,0,0.000162209780387172,0,0,0,0,0,0.0630600424269683,0.00137878313328859,0,8.11048901931111e-05,0.0137067264426965,0.904011372154483,0.0170320269406283,0.000324419560774343,0.000243314670580283
"1732","NY2365",0.000617283950617281,0,0.114540186891278,0.644470780756927,0.0126782568882512,0,1.58183296476852e-05,0,0,0,0,0,0.00412067487321611,0.000134455802005093,0.000375738056897467,0.0492488620168894,0.0013366488552275,0.085260796800901,0.0739878029803483,0.00620447616546821,0.00700821763232573
"1733","NY2366",0.00258214427748368,0,0.18853239866896,0.340785051085606,0.09140150439778,0,0,0.0201934752968345,0,0,0,0,0,0,0,0.242150940850037,0,0,0,0.0146009297365887,0.0997535556867097
"1734","NY2400",0.0150049955750736,0.00367473208285376,0.00511855170921582,0.203482446275091,0.000740740740740733,0,0.752020748833565,0,8.62117860586741e-05,0.0148696136248213,0.00227634399765422,0,0,0,0,0,0,0.000172423572117348,0.000687830687830674,0,0.00186536111497826
"1735","NY2401",0.00938855701329094,0.0179427425074712,0.0121058639577158,0.240923073379996,0,0,0.695647091702868,0,0,0,0.000498815313630128,0.00284004494530811,0,0,0,0,0,0,0,0.000777000777000778,0.0198768104027199
"1736","NY2402",0,0,0,0,0,0,0.997692197029425,0,0.000248756218905467,0.00145719489981784,0,0,0,0,0,0,0,0,0,0,0.0006018518518519
"1737","NY2403",0,0,0,0,0,0,0.988016490618644,0,0.00828041223563613,0.00370309714572009,0,0,0,0,0,0,0,0,0,0,0
"1738","NY2404",0,0.000235690235690236,0.000235690235690236,0,0,0,0.986336385215854,0,0.00522891718742151,0.00125986230463841,0.00562865453021895,0,0,0,0,0,0,0.000367729583415859,0,0,0.000707070707070707
"1739","NY2405",0,0.00169082125603865,0,0,0,0,0.992027816736793,0,0.00402031063321384,0.00120370370370366,0.00105734767025087,0,0,0,0,0,0,0,0,0,0
"1740","NY2406",0,0,0,0,0,0,0.998903192324245,0,0,0.000615807194754566,0,0.000481000481000485,0,0,0,0,0,0,0,0,0
"1741","NY2407",0,0,0,0,0,0.000628930817610067,0.905001446684257,0,0.00251612049937771,0.00148563988815124,0.0282766326609644,0.030520651195026,0,0.0283048433048433,0,0.00126984126984128,0,3.38237781160148e-05,0.00097542131440437,0,0.000986648587408263
"1742","NY2408",0,0,0,0,0,0,0.917244330456623,0,0.00342594575514205,0.000162717634836589,0.00272429259206835,0.0743402439740103,0,0,0,0,0,0.00140164639154638,0,0,0.000700823195773189
"1743","NY2409",0,0.00126230351577617,0,0,0,0,0.900498808449327,0,0.00175164160078241,0.0126021921538385,0.0743401924933712,0.00714445200137298,0,0,0,0,0,0.00134986387762699,0.000971463266545244,0,7.90826413602222e-05
"1744","NY2410",0,0,0,0,0,0,0.978582591032385,0,0.00345747773806186,0.0179367105166772,1.16103564379428e-05,0,0,0,0,0,0,0,0,0,1.16103564379428e-05
"1745","NY2411",0,0.00300491570290109,0.000368069933287319,0.000438596491228067,0,0,0.941587468320912,0,0.0454408246915565,0.00670263143170893,0.000577647684094467,0.000386168158680007,0,0,0.0011011011011011,0,0,0,0.000367033700367033,0,2.55427841634741e-05
"1746","NY2412",0.0625878091329415,0.042095367170757,0,0.143509762921688,0,0,0.643360525951978,0,0.0889464049014036,0.0069689727366651,0.00165064831049637,0.00341456770366724,0,0.00612342459800086,0,0,0,0,0.00134251657240162,0,0
"1747","NY2413",0.336223149945234,0.0447802090879151,0.00028860028860029,0.356824155317789,0,0,0.233794915891857,0,0,0,0.00185528756957327,0,0,0,0,0,0,0,0,0,0.026233681899031
"1748","NY2414",0.0895107947092413,0.0171970935997335,0,0.0178023007377938,0,0,0.866424082443058,0,0.00817937206826097,0.000886356441912,0,0,0,0,0,0,0,0,0,0,0
"1749","NY2415",0.0240709868145482,0.0253518630969611,0,0.0300211374854538,5.80517821897138e-05,0,0.838546909560869,0,0.0691890688425368,0.0097040053868614,0,0.00305797703057971,0,0,0,0,0,0,0,0,0
"1750","NY2416",0.134931698173368,0.0551244400594895,0,0.00192149067651075,0,0,0.504828216733393,0,0.284118167694784,0.0152805537481009,0.00161784102322089,0,0,0,0,0,0,0,0,0,0.00217759189113356
"1751","NY2417",0.11949296672798,0.00447303761463054,0,0.0886968384322449,0.000160333493666828,0,0.730175908918695,0,0.0474311370009502,0.000148982449867404,0,0,0,0,0,0,0,0,0,0,0.00942079536196509
"1752","NY2418",0.0434607454092748,0.00255909899080959,0,0.00701221397649967,0,0,0.730785949064202,0,0.207489805674047,0.00804776237002516,6.92281066112889e-05,0,0,0,0,0,0,0,0,0,0.000575196408529741
"1753","NY2419",0.0438249765568712,0.0023920000669616,0.000492318139376966,0.0171280212641015,0,0,0.877708609673701,0,0.0554774448696466,0.000584355956256758,0,0.00108790991143931,0,0,0,0,0,0,0,0,0.0013043635616451
"1754","NY2420",0.0866330509210752,0.00045204705398877,0.00118269530034239,0.193031623385136,0,0,0.715447813135528,0,0.000591347650171052,0,0,0.000591347650171052,0,0,0,0,0,0,0,0,0.00207007490358796
"1755","NY2421",0.275671614737242,0.049201305342904,0.000955914982480448,0.584479784038054,0.000296296296296296,0,0.0782121779809581,0,3.11235605353185e-05,0,0,3.11235605353185e-05,0,0,0,0,0,0,0,0.00148148148148148,0.00963917801951265
"1756","NY2422",0.418358057276858,0.303101773293696,0,0.211238220120266,0,0,0.0658108185656483,0,0.000588408355398667,0,0,0,0,0,0,0,0,0,0,0,0.000902722388133562
"1757","NY2423",0.193022890590625,0.0201275045537341,0.000151171579743007,0.664220612808406,0.00747389565584706,0,0,0,0,0,0,0,0,0.00103217972070432,0,0,0,0,0,0,0.113971745090941
"1758","NY2424",0.171333834460117,0.000561167227833899,0.000985487850136633,0.734529908787493,0,0,0,0,0,0,0.0694501767638957,0,0,0.0100435087000793,0,0,0,0,0,0.000601250601250606,0.0124946656091935
"1759","NY2425",0.0840758015867289,0.000673400673400681,0.00342636275935262,0.704566409270271,0,0,0,0,0,0,0.189976833134937,0.000544662309368185,0,0.0160883821177939,0,0,0,0,0,0,0.000648148148148148
"1760","NY2426",0.225744620346871,0.317148719087405,0.00200448553544732,0.389132167889392,0.00920632214584393,0,0.0180090872268481,0,0.00235807158625575,0,0.00129312448153028,0,0,0.000320666987333657,0,0,0,0,0,0.000962000962000956,0.0338207337510716
"1761","NY2427",0.0328230317529466,0.651930356608669,0,0.000217864923747278,0,0,0.157971354020914,0,0.156430485162584,0.000626907531139185,0,0,0,0,0,0,0,0,0,0,0
"1762","NY2428",0.000699772862392855,0.164078814866456,0,0,0,0,0.157552807343128,0,0.673986535045022,0.00330795839777876,0.000374111485222599,0,0,0,0,0,0,0,0,0,0
"1763","NY2429",0,0.000464610517991219,0.000154870172663681,0,0.000925925925925926,0,0.688993958702901,0,0.190086919756924,0.117205532506302,0.00123896138131015,0,0,0,0,0,0,0,0.000929221035982611,0,0
"1764","NY2430",0.00199896586451208,0.00574323890045239,0.000140791066057892,0.188757467441226,0,0,0.770618273539131,0,0.0252687613918114,0.00531807520349686,0.00130968019696396,0,0,0,0,0,0,0,0.000844746396347828,0,0
"1765","NY2431",0.0990882185350787,0.00536449026645102,0.000636574074074074,0.746389227006852,0,0,0.134568321632745,0,0,0.001994301994302,0,0,0,0,0,0,0,0,0,0,0.0119588664904971
"1766","NY2432",0.0960403201457891,0.0216153827188981,0.0013105413105413,0.857292407522285,0,0,0.00448193831518592,0,0.000545808966861589,0,0,0.000483091787439611,0,0,0,0,0,0,0,0.000740740740740741,0.0174897684922583
"1767","NY2433",0.0879903978258114,0.115343109951517,0,0.657962767300736,0,0,0.124167271681589,0,0.000850611376927152,0,0.000582750582750576,0.000292782901478552,0,0.0116391767732764,0,0,0,0,0,0,0.00117113160591422
"1768","NY2434",0.180806429663076,0.013126879879836,0.00653798344492471,0.738556778539622,0,0,0.03528226220616,0,0,0.000690030228550448,0.00152263374485597,0,0,0.0164333158662746,0,0,0,0,0,0,0.00704368642670039
"1769","NY2435",0.0296949015297054,0.0103059998664557,0,0.63830201007418,0,0,0.306812668254175,0,0,0.00199526125452051,0,0,0,0.0128891590209642,0,0,0,0,0,0,0
"1770","NY2436",0.0472995416348864,0.00761097977410033,0.10858625250269,0.792446550483096,0,0,0.0209213748247658,0,0,0.00108641975308643,0,0,0,0,0,0,0,0,0,0,0.0220488810273756
"1771","NY2437",0.0253027942191976,0.000356030810765896,0.00109564565134027,0.948488610475311,0.000512370077587478,0,0.000585565802957104,0,0,0,0,0,0,0,0,0,0,0,0,7.8302403883798e-05,0.0235806805589568
"1772","NY2438",0.0242441469120279,9.49667616334296e-05,0.125755153662535,0.829438102886795,0,0,0.000194931773879141,0,0,0,0,0,0,0,0,0,0,0,0,0.000584795321637422,0.0196879026814919
"1773","NY2439",0.0735026174622431,0,0.0400222967859451,0.852935153159592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000673400673400673,0.0328665319188195
"1774","NY2440",0.00450913737549161,0.000158730158730156,0.105794235391452,0.839561760718906,0,0,0.0383524791696714,0,0,0,0,0.000673400673400674,0,0,0,0,0,0,0,0,0.010950256512348
"1775","NY2441",0.0239005005509767,0,0.12694462800695,0.793477610789511,0,0,0.0160402117438732,0,0,0,0,0,0,0,0,0,0,0,0,0.00535755881667832,0.0342794900920099
"1776","NY2442",0.01749059626082,0.000420875420875421,0.201341849844423,0.771699283994853,0,0,0.00320138863302343,0,0,0,0,0.000431667098333764,0,0,0,0,0,0,0,0,0.00541433874767208
"1777","NY2443",0.00437362319082748,9.25925925925926e-05,0.0612471061868617,0.925938480168247,0,0,0,0,0,0,0.000558591378263482,0,0,0,0,0,0,0,0,0,0.00778960648320779
"1778","NY2444",0.0734958578137028,8.41750841750842e-05,0.143872236338025,0.739784487427229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295584241739507,0.0398074009194731
"1779","NY2445",0.0327382800178239,0,0.28239242110427,0.629890634035175,0.000555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586963010721877,0.0485534791799567
"1780","NY2446",0.0233990677242444,0,0.124840642409484,0.835967493036742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157927968295291
"1781","NY2447",0.0253913534948462,0,0.169629894471428,0.717314043257889,0,0,0,0,0,0,0.000827721661054996,0.000375738056897467,0,0,0,0,0,0,0,0.000877616747181974,0.0855836323107018
"1782","NY2448",0.0406702989738433,0,0.0310569230177608,0.553041760737131,0,0,0,0,0,0,0,0.00672642339309005,0,0,0,0,0,0,0,0.0101213439597278,0.358383249918447
"1783","NY2449",0.00695306933019614,0,0.128982060725348,0.817683991746153,0.00151608783421909,0,0,0,0,0,0.0005420054200542,0,0,0,0,0,0,0,0,0.00387690653209692,0.0404458784119326
"1784","NY2450",0.00160025542784163,0,0.0498301555664457,0.878295765259121,0.00172043010752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149415551714402,0.0670592381219209
"1785","NY2451",0.00998136310398366,0,0.306404724966614,0.612878603074521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052292552717217,0.0655060535831598
"1786","NY2452",0.0238922556468738,0,0.232699853498604,0.697784910908892,0.0187619985241139,0,0,0,0,0,0.0138476755687438,0,0,0,0,0,0,0,0,0.000895004754712767,0.0121183010980606
"1787","NY2453",0.0155570554037987,0,0.180367321757179,0.743610033826186,0.0292859906327015,0,0,0,0,0,0.0115994330968359,0,0,0,0,0,0,0,0,0.0103860833542195,0.00919408192907959
"1788","NY2454",0.000956001113895867,0,0.131225119871831,0.837464275816095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169595081247255,0.0133950950734523
"1789","NY2455",0.0173641494716552,0,0.517690612513727,0.387040385360856,0,0,0,0,0,0,8.09375809375758e-05,0,0,0,0,0.0339859167466159,0,0,0.023143738946022,0.00210998558699704,0.0185842737931893
"1790","NY2456",0.0118653676133094,0,0.387871185546176,0.531922798514889,0,0,0,0,0,0,0.00134694523583413,0,0,0,0,0.0481665803483556,0,0,0.0144465595634051,0.00192265072011909,0.00245791245791246
"1791","NY2457",0.0301910987953183,0.00865790675112709,0.284004962301235,0.551047954952016,0,0,0,0,0,0,0.0481012624981688,0,0,0,0,0.00188583181915195,0,0,0.0366919420700522,0.00340708674042007,0.0360119540725105
"1792","NY2458",0.0787920422808894,0.0122598853201432,0.219609321819556,0.495100796259858,0,0,0,0,0,9.57854406130222e-05,0.160620554290344,0,0,0,0,0.000594421582075919,0,0,0.0261032231077913,0.00617783625501311,0.00064613364371623
"1793","NY2459",0.148758983028686,0.000177561166565048,0.0582713829888139,0.628595343470703,0,0,0,0,0,0.00041507024265643,0.148355215267945,0,0,1.55338082240444e-05,0,0,0,0,0.000849742493433767,0.00143280136505069,0.0131283661679224
"1794","NY2460",0.106933846499933,0.0083497349850609,0.0831821072716446,0.406404510739276,0,0,0,0,0.000160333493666828,0,0.364397962061796,0,0,3.22780430629495e-05,0,0.00398226112511826,0,0,0.000869809203142539,0.00621827988876032,0.0194688766885388
"1795","NY2461",0.069307648051556,0.00049382716049383,0.264027480405959,0.237785395825584,0,0,0,0,0.00125177442250613,0,0.0101878690284487,0,0.0182999212355235,0,0,0.0134368679264795,0.043221414638288,0.251452679921691,0.052005869521961,0.0145719951096295,0.0239572567518788
"1796","NY2462",0.0110923212755512,0,0.0170907387504451,0.00482436303331825,0,0,0,0,0,0,0,0,0.113946380753467,0,0,0.00284318642167335,0.0661887197294347,0.726401351875702,0.0264514862010593,0.000402030252776512,0.0307594217065733
"1797","NY2463",2.42449431975333e-05,0,0,0,0,0,7.52952491229815e-05,0,0,0,0,0,0.168548617028301,0.000640009617544241,0,0.000304341999734448,0.00868996309784882,0.81303884972727,0.00841514496505042,0.000150590498245963,0.000112942873684252
"1798","NY2464",0.029974896577151,0,0.000404040404040394,7.24086745592121e-05,0.0117943616347777,0,0.00013517481698931,0,0,0,0,0,0.0352130398256649,0.00114898594440715,0.00629069848619164,0.0824941387914962,0.0114222720355805,0.728592263571336,0.0919846073783438,0.00027034963397862,0.000202762225483569
"1799","NY2465",0.0187433906000214,0.0002002002002002,0.0638034979423868,0.216387861890904,0.204513139313288,0,0,0,0,0,0,0,0,0,0.00992964290455329,0.381635872380598,0,0,0.0216260665954952,0,0.0831603281725529
"1800","NY2466",0.00229447794047276,0,0.0468927080608669,0.422835171937253,0.0973301264021554,0,0,0,0,0,0.00237929409696036,0,0,0,0,0.0195449622935003,0,0,0,0.027190019717643,0.381533239551148
"1801","NY2500",0.000472544301028114,0.000283142907712982,7.87573835046e-05,0,0,0,0.906448149184736,0,0.000157514767009457,0.0916148028539523,0.000236272150514057,0,0,0,0,0,0,0.000315029534018914,0,0,0.000393786917523514
"1802","NY2501",0.00113478754255451,0.00710860224488552,0,0.00120514406228692,0,0,0.98938092088712,0,0.000648161362447081,0.000327192187657299,0,0,0,0,0,0,0,0,0,0,0.00019519171304886
"1803","NY2502",0,0.00330470162748641,0,0.000976800976800971,0,0,0.993580622058765,0,0.00149185391722707,0.000238980350504507,7.96601168348357e-05,0,0,0,0,0,0,0,0,0,0.000327380952380979
"1804","NY2503",0,0.000227875372887054,0,0,0,0,0.990745375878412,0,1.33262260127929e-05,0.00287476380044458,0.00476792620649909,0.000227875372887054,0,0,0,0,0,0.00114285714285714,0,0,0
"1805","NY2504",0.000233876293198315,0.000808661677305721,0.00104253797050404,0,0,0,0.958622743929012,0,0.0246897554201951,0.00253598199280975,0.010204271472036,0,0,0.000243887567831221,0,0,0,0.000595556404379935,0,0,0.00102272727272727
"1806","NY2505",0.000493909138057454,0.000498953528695064,1.51331719128321e-05,0,0,0,0.981505661075623,0,0.00734556345575985,0.00420824087581946,0.00276006448630268,0.000249169435215943,0,0.00126277308974255,0,0.000622923588039868,0,0.0004046967624259,0.0006329113924051,0,0
"1807","NY2506",0,0.00358099265076002,0,0,0,0.003020235578375,0.96921264349832,0,0.000897009966777338,0.00227369939625412,0.0110981850599377,0.00105708245243121,0,0.00110496061315734,0,0.001698882512836,0,0.00149915134242501,0.00114207400639557,0,0.00341508292233004
"1808","NY2507",0,0.000195775984812493,0,0,0,0.00216144597373827,0.612430130544856,0,0.000698421487457968,0,0.00882068593325188,0.375572062913589,0,0,0,0,0,0,0,0,0.000121477162293482
"1809","NY2508",0,0.00121399775678081,0.000869666048237484,0,0,0,0.919007969337355,0,0.00125608778297381,0.000895910408273006,0.0416280600823602,0.0324548907320307,0,0.000434833024118669,0,0,0,0,0,0,0.00223858482787047
"1810","NY2509",0.000570087189805479,0.00427996002797143,0.00029761904761905,0,0,0,0.978084502638744,0,0.0032236246938998,0.00221587454408574,0.00560279745464907,0.000667472062820893,0,0.000659013605442157,0,0,0,0.000761124121779868,0.00101483216237316,0,0.0026230924508087
"1811","NY2510",2.03239639859351e-05,0.00096095409149676,0.00131625131625131,0,0,0,0.964861382395423,0,0.00534510317372919,0.0103891411319104,0.0149934466794985,0.000117635987201201,0,0,0,0,0,0.000778184783600513,0.000283869136328156,0,0.000933707340575312
"1812","NY2511",0,0.000488021295474743,0.000976042590949407,0.000245486221096007,0,0,0.973588566664714,0,0.0116118456392958,0.0030612244897959,0.0087999778357949,0,0,1.04631696428571e-05,0,0,0,0,0.000510204081632639,0,0.000708168011602793
"1813","NY2512",0.000454545454545457,0.00328208185528283,0,0.000395945517896786,0,0,0.961648728552145,0,0.0296332633033755,0.00203135032749391,0.000747853637278043,0,0,0.00103585379464286,0,0,0,0,0.000728687729657889,0,4.16898276820393e-05
"1814","NY2513",0.135469348604604,0.0690143923276861,0.00444555444555445,0.237621221883919,0,0,0.480347318729772,0,0.0550064351546414,0.00111716240748499,0,0,0,3.80478896103896e-05,0,0,0,0,0.000667546855230136,0,0.0162729717014972
"1815","NY2514",0.361122214548087,0.0104910635425342,0.00568102240896359,0.518936552433112,0.00148809523809524,0,0.0148869457692987,0,0,0,0.008125,0,0,0,0,0,0,0,0,0,0.0792691060599097
"1816","NY2515",0.339543747081308,0.0558774170829604,0.00152191558441558,0.462386041652284,0.00470500555856726,0,0.108039663573683,0,0.00446674537583625,0,0.0189941148369007,0.00086580086580087,0,0.00204599796251339,0,0,0,0,0,0,0.00155355042573087
"1817","NY2516",0.561381447572983,0.156524929891445,0,0.0117041970705386,0.00163920831490491,0,0.188942953997185,0,0.0559573908623041,0.0106450854695417,0.0005597014925373,0.00222885222885223,0,0.00959923963565657,0,0,0,0,0,0,0.000816993464052289
"1818","NY2517",0.378906946986181,0.0289612475621744,0.00977009926227541,0.33616947259141,0.00119578360516528,0,0.182760990404816,0,0.000463821892393318,0,0,0.000405844155844159,0,0.0083590009806464,0,0,0,0,0,0,0.0530067925590946
"1819","NY2518",0.260500363126827,0.0358565701629024,0.000382653061224493,0.503237498288757,0.00773036155531414,0,0.0354130813821626,0,0,0.00199675324675323,0.0635496256868868,5.22100830183429e-05,0,0.0725337066548441,0,0,0,0,0,9.49274236695714e-06,0.018737684008942
"1820","NY2519",0.285939679864802,0.0130696830908931,0.000115955473098331,0.00718373618685438,8.04137266622403e-05,0,0.0370991506198427,0,0,0,0.00134700427896708,0.00264320900194398,0,0.650947436803221,0,0,0,0,0,0.000160827453324481,0.00141290350038997
"1821","NY2520",0.211864205829887,0.0116663272605908,0,0.0664708067588047,8.71606344602429e-05,0,0.00306777439598224,0,0,0,8.71606344602429e-05,0.000958766979064114,0,0.704751869893225,0,0,0,0,0,0.000174321268920486,0.000871606344603871
"1822","NY2521",0.23673388343484,0.0149980743718736,0.000428571428571429,0.0237486338500293,0.000515732063031671,0,0,0,0,0,8.71606344602429e-05,0.000958766979064114,0,0.708632909488551,0,0,0,0,0,0.000967972062571286,0.0129282956870075
"1823","NY2522",0.388349053166347,0.0433950928030306,0.0004995004995005,0.0252597918817107,6.15851467608377e-05,0,0.000262363898727536,0,0,0,6.15851467608377e-05,0.00406742897495083,0,0.500442725507715,0,0,0,0,0,0.000934858605209984,0.0366660143692853
"1824","NY2523",0.25515747633407,0.00625332733674804,0.0249683068874168,0.359865678351505,0.00164518502511416,0,0,0,0,0,0.000179825375636857,0.00545435111277041,0,0.142842390911103,0,0,0,0,0,0.00435641071970268,0.199277047945933
"1825","NY2524",0.154929330644642,0.000608766233766234,0.0188522452679722,0.740171032624955,0.00551386368041729,0,0,0,0,0,0.0039425740075233,0.00221653346653347,0,0.0039844077794435,0,0,0,0,0,0.00405144098325917,0.0657298053114883
"1826","NY2525",0.0629295503279142,0,0.0147829293068072,0.856254287485126,0.00604837191793713,0,0.0075116144018583,0,0,0,0.0280849123530199,0,0,0.000155279503105589,0,0,0,0,0,0,0.0242330547042322
"1827","NY2526",0.190593603618452,0.095136832149195,0.00132821723730815,0.159861276350017,0,0,0.373047974999874,0,0.129827688278189,0.00121589819576396,0,0,0,0,0,0,0,0,0,0,0.0489885091712003
"1828","NY2527",4.74083438685214e-05,0.0543037284853993,0,0,0,0,0.158679500293143,0,0.773762871947884,0.00293154761904762,0.00982142857142857,0.000453514739229029,0,0,0,0,0,0,0,0,0
"1829","NY2528",0.000980151923548182,0.010795887066858,0.000129985672690227,0.000490075961774,0,0,0.434819537504822,0,0.531651276429414,0.00506357092382645,0.0133936479711341,0.000610779349618636,0,0.000642586580086601,0,0,0,0,0.000779914036141802,0,0.000642586580086601
"1830","NY2529",0.00113592606854066,0.00194367871442822,0.0002033553634976,0.000567963034270225,0,0,0.450869002717932,0,0.533289532046398,0.00132146003110723,0.00944894984283924,0,0,0,0,0,0,0,0.00122013218098629,0,0
"1831","NY2530",0,0.000177904287493331,0,0.0157364428846372,0,0,0.643732253134228,0,0.306628836603725,0.0326065227144501,0.00111804037546612,0,0,0,0,0,0,0,0,0,0
"1832","NY2531",0.00147095551507316,0.000420168067226893,0,0.199814193320673,0,0,0.747835765829236,0,0.031397963053253,0.0190609542145377,0,0,0,0,0,0,0,0,0,0,0
"1833","NY2532",0.0393372497137544,0.000733788138911493,0.00137987012987015,0.688295326461208,0,0,0.262270210196521,0,0,0.000669642857142857,0,0,0,0,0,0,0,0,0,0,0.00731391250259176
"1834","NY2533",0.0256954288336997,0.00828300383215294,0,0.401955585762535,0,0,0.551932281937913,0,0,0,0,0,0,0.00189393939393941,0,0,0,0,0,0,0.0102397602397603
"1835","NY2534",0.0459258046686939,0.00615032737319485,0,0.777329467469579,0,0,0.1090902376073,0,0,0.000896358543417371,0,0.000726392251815986,0,0.050777878944915,0,0,0,0,0,0.00112781954887218,0.00797571359221116
"1836","NY2535",0.0497633622314355,0.00623617454955075,0,0.746981195163255,0,0,0.0507433066777743,0,0,0,0,0,0,0.138979445311705,0,0,0,0,0,0,0.00729651606627891
"1837","NY2536",0.0484135530563395,0,0.000854636591478682,0.912793980027206,0,0,0.011369244849508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265685854754674
"1838","NY2537",0.00131431545335064,0,0.00635203512259204,0.71564585197244,0,0,0.266878749947459,0,0,0,0,0,0,0,0,0,0,0,0,0.00045303533675626,0.00935601216740168
"1839","NY2538",0.014509941589373,0,0.00275963039427312,0.853137364434512,0,0,0.0944824222111843,0,0,0,0,0,0,0,0,0,0,0,0,0.00206349206349206,0.0330471493071657
"1840","NY2539",0.00251591442362068,0.00256210467279109,0.0186342749243373,0.900614852089022,0,0,0.0696207876768726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605206621335652
"1841","NY2540",0.0231189015997768,0.126011559117899,0.000166112956810632,0.704684001442041,0,0,0.131783388363601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142360365198711
"1842","NY2541",0.0561898432535763,0.0329456234139463,0.252560195658705,0.622680071779428,0,0,0.0215729358412145,0,0,0,0,0.00230473571989674,0,0,0,0,0,0,0,0.000400569032644507,0.0113460253005883
"1843","NY2542",0.0905088381457378,0.0160227135651374,0.292832480486671,0.588068502888646,0,0,0,0,0,0,0,0.00584599063217484,0,0,0,0,0,0,0,0.000541125541125545,0.00618034874050712
"1844","NY2543",0.124492507028343,0.00256624180772787,0.260481306713169,0.568549438584626,0,0,0,0,0,0,0,0.000228937728937729,0,0,0,0,0,0,0,0.00410805453352728,0.0395735136036691
"1845","NY2544",0.174036574656117,0.000649350649350649,0.0138476704056595,0.781969624987875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329926825603137,0.0261975110449667
"1846","NY2545",0.0156804377483998,0,0.270805275473083,0.665715824149647,0.000904977375565614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771590860876578,0.0391775766445395
"1847","NY2546",0.0716468865020376,0,0.0957635095174961,0.734608419752319,0,0,0,0,0,0,0,0.00104359925788499,0,0,0,0,0,0,0,0.00334759937032664,0.093589985599936
"1848","NY2547",0.0271082523398418,0,0.0657124306009094,0.566492329417996,0.00117514218802275,0,0,0,0,0,0,0.000515873015873018,0,0,0,0,0,0,0,0.00373045620001985,0.335265516237337
"1849","NY2548",0.015855362077483,0.000110059432093325,0.0353308706914583,0.225069683279973,0.000159676389184588,0,0,0,0,0,0,0.00756113256113256,0,0,0,0,0,0,0,0.281752189304448,0.434161026264226
"1850","NY2549",0.0214065531538947,7.14285714285714e-05,0.162895802793019,0.673743669089417,0.000806451612903225,0,0,0,0,0,0,0.00383838383838384,0,0,0,0,0,0,0,0.00543419376707596,0.131803517173878
"1851","NY2550",0.00770583455711974,0,0.35219934144181,0.569284002068371,0.000460829493087557,0,0,0,0,0,0.00131601731601732,0,0,0,0,0,0,0,0,0.00274353345989556,0.0662904416636986
"1852","NY2551",0.179774547370663,0.0946461932355349,0.177764187625789,0.405616545885168,0.00283146591970122,0,0,0,0,0,0.0597031317964332,0,0,0.0332405689548547,0,0,0,0,0,0.00999813638860783,0.0364252228232474
"1853","NY2552",0.00847123282410358,0,0.0947062664689637,0.772161310563638,0.0827046003992087,0,0,0,0,0,0.00222551928783382,0,0,0,0,0,0,0,0,0.00690305041508129,0.0328280200411709
"1854","NY2553",0.0327172298209245,0.000145377011048649,0.267509417818846,0.519526795293687,0.129451219476447,0,0,0,0,0,0.0020384918646894,0,0,0,0,0,0,0,0,0.00791437098255282,0.0406970977318042
"1855","NY2554",0.000615763546798,0,0.289837315264591,0.665062140990237,0,0,0,0,0,0,0.00130098605098608,0,0,0,0,0,0,0,0,0.0108562063805614,0.0323275877668267
"1856","NY2555",0.0118237506784169,0.000463821892393318,0.355461684679974,0.593978253413105,0,0,0,0,0,0,0.0292945182807773,0,0,0,0,0,0,0,0,0.00751418648194285,0.00146378457339051
